regiao,uf,sexo,idade,Cctegoria,quantidade_condutor
Sul,Paraná,Masculino,26 a 30,AE-Condutor Moto/Carreta,9942
Sul,Paraná,Masculino,26 a 30,B-Condutor Carro,95103
Sul,Paraná,Masculino,26 a 30,C-Condutor Caminhão,1340
Sul,Paraná,Masculino,26 a 30,D-Condutor Ônibus,4191
Sul,Paraná,Masculino,26 a 30,E-Condutor Carreta,1696
Sul,Paraná,Masculino,26 a 30,XB-Condutor Ciclomotor/Carro,21
Sul,Paraná,Masculino,26 a 30,XD-Condutor Ciclomotor/Ônibus,1
Sul,Paraná,Masculino,26 a 30,XE-Condutor Ciclomotor/Carreta,1
Sul,Paraná,Masculino,31 a 40,A-Condutor Moto,8531
Sul,Paraná,Masculino,31 a 40,AB-Condutor Moto/Carro,390351
Sul,Paraná,Masculino,31 a 40,AC-Condutor Moto/Caminhão,21069
Sul,Paraná,Masculino,31 a 40,AD-Condutor Moto/Ônibus,82252
Sul,Paraná,Masculino,31 a 40,AE-Condutor Moto/Carreta,46798
Sul,Paraná,Masculino,31 a 40,B-Condutor Carro,195880
Sul,Paraná,Masculino,31 a 40,C-Condutor Caminhão,5058
Sul,Paraná,Masculino,31 a 40,D-Condutor Ônibus,17481
Sul,Paraná,Masculino,31 a 40,E-Condutor Carreta,10446
Sul,Paraná,Masculino,31 a 40,X-Condutor Ciclomotor,1
Sul,Paraná,Masculino,31 a 40,XB-Condutor Ciclomotor/Carro,71
Sul,Paraná,Masculino,31 a 40,XC-Condutor Ciclomotor/Caminhão,8
Sul,Paraná,Masculino,31 a 40,XD-Condutor Ciclomotor/Ônibus,2
Sul,Paraná,Masculino,31 a 40,XE-Condutor Ciclomotor/Carreta,3
Sul,Paraná,Masculino,41 a 50,A-Condutor Moto,5905
Sul,Paraná,Masculino,41 a 50,AB-Condutor Moto/Carro,238638
Sul,Paraná,Masculino,41 a 50,AC-Condutor Moto/Caminhão,32672
Sul,Paraná,Masculino,41 a 50,AD-Condutor Moto/Ônibus,66023
Sul,Paraná,Masculino,41 a 50,AE-Condutor Moto/Carreta,52592
Sul,Paraná,Masculino,41 a 50,B-Condutor Carro,219333
Sul,Paraná,Masculino,41 a 50,C-Condutor Caminhão,16384
Sul,Paraná,Masculino,41 a 50,D-Condutor Ônibus,31617
Sul,Paraná,Masculino,41 a 50,E-Condutor Carreta,26836
Sul,Paraná,Masculino,41 a 50,XB-Condutor Ciclomotor/Carro,51
Sul,Paraná,Masculino,41 a 50,XC-Condutor Ciclomotor/Caminhão,8
Sul,Paraná,Masculino,41 a 50,XD-Condutor Ciclomotor/Ônibus,4
Sul,Paraná,Masculino,41 a 50,XE-Condutor Ciclomotor/Carreta,16
Sul,Paraná,Masculino,51 a 60,A-Condutor Moto,4388
Sul,Paraná,Masculino,51 a 60,AB-Condutor Moto/Carro,162114
Sul,Paraná,Masculino,51 a 60,AC-Condutor Moto/Caminhão,50886
Sul,Paraná,Masculino,51 a 60,AD-Condutor Moto/Ônibus,36555
Sul,Paraná,Masculino,51 a 60,AE-Condutor Moto/Carreta,36501
Sul,Paraná,Masculino,51 a 60,B-Condutor Carro,193560
Sul,Paraná,Masculino,51 a 60,C-Condutor Caminhão,32358
Sul,Paraná,Masculino,51 a 60,D-Condutor Ônibus,27680
Sul,Paraná,Masculino,51 a 60,E-Condutor Carreta,24327
Sul,Paraná,Masculino,51 a 60,XB-Condutor Ciclomotor/Carro,41
Sul,Paraná,Masculino,51 a 60,XC-Condutor Ciclomotor/Caminhão,10
Sul,Paraná,Masculino,51 a 60,XD-Condutor Ciclomotor/Ônibus,1
Sul,Paraná,Masculino,51 a 60,XE-Condutor Ciclomotor/Carreta,12
Sul,Paraná,Masculino,61 a 70,A-Condutor Moto,1550
Sul,Paraná,Masculino,61 a 70,AB-Condutor Moto/Carro,76921
Sul,Paraná,Masculino,61 a 70,AC-Condutor Moto/Caminhão,26228
Sul,Paraná,Masculino,61 a 70,AD-Condutor Moto/Ônibus,13729
Sul,Paraná,Masculino,61 a 70,AE-Condutor Moto/Carreta,12100
Sul,Paraná,Masculino,61 a 70,B-Condutor Carro,176407
Sul,Paraná,Masculino,61 a 70,C-Condutor Caminhão,44936
Sul,Paraná,Masculino,61 a 70,D-Condutor Ônibus,23538
Sul,Paraná,Masculino,61 a 70,E-Condutor Carreta,20098
Sul,Paraná,Masculino,61 a 70,X-Condutor Ciclomotor,3
Sul,Paraná,Masculino,61 a 70,XB-Condutor Ciclomotor/Carro,15
Sul,Paraná,Masculino,61 a 70,XC-Condutor Ciclomotor/Caminhão,2
Sul,Paraná,Masculino,61 a 70,XD-Condutor Ciclomotor/Ônibus,2
Sul,Paraná,Masculino,71 a 80,A-Condutor Moto,436
Sul,Paraná,Masculino,71 a 80,AB-Condutor Moto/Carro,27983
Sul,Paraná,Masculino,71 a 80,AC-Condutor Moto/Caminhão,4744
Sul,Paraná,Masculino,71 a 80,AD-Condutor Moto/Ônibus,3518
Sul,Paraná,Masculino,71 a 80,AE-Condutor Moto/Carreta,1553
Sul,Paraná,Masculino,71 a 80,B-Condutor Carro,134469
Sul,Paraná,Masculino,71 a 80,C-Condutor Caminhão,21709
Sul,Paraná,Masculino,71 a 80,D-Condutor Ônibus,14867
Sul,Paraná,Masculino,71 a 80,E-Condutor Carreta,6141
Sul,Paraná,Masculino,71 a 80,XB-Condutor Ciclomotor/Carro,1
Sul,Paraná,Masculino,71 a 80,XE-Condutor Ciclomotor/Carreta,2
Sul,Paraná,Masculino,81 a 90,A-Condutor Moto,123
Sul,Paraná,Masculino,81 a 90,AB-Condutor Moto/Carro,6886
Sul,Paraná,Masculino,81 a 90,AC-Condutor Moto/Caminhão,1253
Sul,Paraná,Masculino,81 a 90,AD-Condutor Moto/Ônibus,926
Sul,Paraná,Masculino,81 a 90,AE-Condutor Moto/Carreta,125
Sul,Paraná,Masculino,81 a 90,B-Condutor Carro,65440
Sul,Paraná,Masculino,81 a 90,C-Condutor Caminhão,11545
Sul,Paraná,Masculino,81 a 90,D-Condutor Ônibus,8139
Sul,Paraná,Masculino,81 a 90,E-Condutor Carreta,1126
Sul,Paraná,Masculino,91 a 100,A-Condutor Moto,11
Sul,Paraná,Masculino,91 a 100,AB-Condutor Moto/Carro,1186
Sul,Paraná,Masculino,91 a 100,AC-Condutor Moto/Caminhão,190
Sul,Paraná,Masculino,91 a 100,AD-Condutor Moto/Ônibus,202
Sul,Paraná,Masculino,91 a 100,AE-Condutor Moto/Carreta,7
Sul,Paraná,Masculino,91 a 100,B-Condutor Carro,21366
Sul,Paraná,Masculino,91 a 100,C-Condutor Caminhão,3214
Sul,Paraná,Masculino,91 a 100,D-Condutor Ônibus,2689
Sul,Paraná,Masculino,91 a 100,E-Condutor Carreta,98
Sul,Paraná,Masculino,101 a 120,A-Condutor Moto,1
Sul,Paraná,Masculino,101 a 120,AB-Condutor Moto/Carro,94
Sul,Paraná,Masculino,101 a 120,AC-Condutor Moto/Caminhão,11
Sul,Paraná,Masculino,101 a 120,AD-Condutor Moto/Ônibus,10
Sul,Paraná,Masculino,101 a 120,B-Condutor Carro,2425
Sul,Paraná,Masculino,101 a 120,C-Condutor Caminhão,185
Sul,Paraná,Masculino,101 a 120,D-Condutor Ônibus,182
Sul,Paraná,Masculino,101 a 120,XB-Condutor Ciclomotor/Carro,1
Sul,Paraná,Feminino,18 a 21,A-Condutor Moto,457
Sul,Paraná,Feminino,18 a 21,AB-Condutor Moto/Carro,34658
Sul,Paraná,Feminino,18 a 21,AC-Condutor Moto/Caminhão,42
Sul,Paraná,Feminino,18 a 21,AD-Condutor Moto/Ônibus,10
Sul,Paraná,Feminino,18 a 21,AE-Condutor Moto/Carreta,3
Sul,Paraná,Feminino,18 a 21,B-Condutor Carro,40604
Sul,Paraná,Feminino,18 a 21,C-Condutor Caminhão,16
Sul,Paraná,Feminino,18 a 21,D-Condutor Ônibus,5
Sul,Paraná,Feminino,18 a 21,XB-Condutor Ciclomotor/Carro,1
Sul,Paraná,Feminino,22 a 25,A-Condutor Moto,2114
Sul,Paraná,Feminino,22 a 25,AB-Condutor Moto/Carro,70391
Sul,Paraná,Feminino,22 a 25,AC-Condutor Moto/Caminhão,99
Sul,Paraná,Feminino,22 a 25,AD-Condutor Moto/Ônibus,363
Sul,Paraná,Feminino,22 a 25,AE-Condutor Moto/Carreta,43
Sul,Paraná,Feminino,22 a 25,B-Condutor Carro,89354
Sul,Paraná,Feminino,22 a 25,C-Condutor Caminhão,35
Sul,Paraná,Feminino,22 a 25,D-Condutor Ônibus,160
Sul,Paraná,Feminino,22 a 25,E-Condutor Carreta,10
Sul,Paraná,Feminino,22 a 25,XB-Condutor Ciclomotor/Carro,2
Sul,Paraná,Feminino,26 a 30,A-Condutor Moto,4575
Sul,Paraná,Feminino,26 a 30,AB-Condutor Moto/Carro,119242
Sul,Paraná,Feminino,26 a 30,AC-Condutor Moto/Caminhão,151
Sul,Paraná,Feminino,26 a 30,AD-Condutor Moto/Ônibus,1286
Sul,Paraná,Feminino,26 a 30,AE-Condutor Moto/Carreta,162
Sul,Paraná,Feminino,26 a 30,B-Condutor Carro,139423
Sul,Paraná,Feminino,26 a 30,C-Condutor Caminhão,73
Sul,Paraná,Feminino,26 a 30,D-Condutor Ônibus,471
Sul,Paraná,Feminino,26 a 30,E-Condutor Carreta,24
Sul,Paraná,Feminino,26 a 30,XB-Condutor Ciclomotor/Carro,17
Sul,Paraná,Feminino,31 a 40,A-Condutor Moto,9487
Sul,Paraná,Feminino,31 a 40,AB-Condutor Moto/Carro,232987
Sul,Paraná,Feminino,31 a 40,AC-Condutor Moto/Caminhão,426
Sul,Paraná,Feminino,31 a 40,AD-Condutor Moto/Ônibus,4718
Sul,Paraná,Feminino,31 a 40,AE-Condutor Moto/Carreta,813
Sul,Paraná,Feminino,31 a 40,B-Condutor Carro,332413
Sul,Paraná,Feminino,31 a 40,C-Condutor Caminhão,281
Sul,Paraná,Feminino,31 a 40,D-Condutor Ônibus,2436
Sul,Paraná,Feminino,31 a 40,E-Condutor Carreta,235
Sul,Paraná,Feminino,31 a 40,X-Condutor Ciclomotor,1
Sul,Paraná,Feminino,31 a 40,XB-Condutor Ciclomotor/Carro,44
Sul,Paraná,Feminino,41 a 50,A-Condutor Moto,6253
Sul,Paraná,Feminino,41 a 50,AB-Condutor Moto/Carro,112895
Sul,Paraná,Feminino,41 a 50,AC-Condutor Moto/Caminhão,499
Sul,Paraná,Feminino,41 a 50,AD-Condutor Moto/Ônibus,3433
Sul,Paraná,Feminino,41 a 50,AE-Condutor Moto/Carreta,734
Sul,Paraná,Feminino,41 a 50,B-Condutor Carro,336802
Sul,Paraná,Feminino,41 a 50,C-Condutor Caminhão,463
Sul,Paraná,Feminino,41 a 50,D-Condutor Ônibus,3584
Sul,Paraná,Feminino,41 a 50,E-Condutor Carreta,394
Sul,Paraná,Feminino,41 a 50,X-Condutor Ciclomotor,1
Sul,Paraná,Feminino,41 a 50,XB-Condutor Ciclomotor/Carro,46
Sul,Paraná,Feminino,41 a 50,XE-Condutor Ciclomotor/Carreta,4
Sul,Paraná,Feminino,51 a 60,A-Condutor Moto,2811
Sul,Paraná,Feminino,51 a 60,AB-Condutor Moto/Carro,48252
Sul,Paraná,Feminino,51 a 60,AC-Condutor Moto/Caminhão,603
Sul,Paraná,Feminino,51 a 60,AD-Condutor Moto/Ônibus,1333
Sul,Paraná,Feminino,51 a 60,AE-Condutor Moto/Carreta,343
Sul,Paraná,Feminino,51 a 60,B-Condutor Carro,254501
Sul,Paraná,Feminino,51 a 60,C-Condutor Caminhão,863
Sul,Paraná,Feminino,51 a 60,D-Condutor Ônibus,2345
Sul,Paraná,Feminino,51 a 60,E-Condutor Carreta,265
Sul,Paraná,Feminino,51 a 60,X-Condutor Ciclomotor,1
Sul,Paraná,Feminino,51 a 60,XB-Condutor Ciclomotor/Carro,12
Sul,Paraná,Feminino,51 a 60,XC-Condutor Ciclomotor/Caminhão,1
Sul,Paraná,Feminino,51 a 60,XE-Condutor Ciclomotor/Carreta,2
Sul,Paraná,Feminino,61 a 70,A-Condutor Moto,527
Sul,Paraná,Feminino,61 a 70,AB-Condutor Moto/Carro,12995
Sul,Paraná,Feminino,61 a 70,AC-Condutor Moto/Caminhão,255
Sul,Paraná,Feminino,61 a 70,AD-Condutor Moto/Ônibus,263
Sul,Paraná,Feminino,61 a 70,AE-Condutor Moto/Carreta,77
Sul,Paraná,Feminino,61 a 70,B-Condutor Carro,149484
Sul,Paraná,Feminino,61 a 70,C-Condutor Caminhão,704
Sul,Paraná,Feminino,61 a 70,D-Condutor Ônibus,915
Sul,Paraná,Feminino,61 a 70,E-Condutor Carreta,80
Sul,Paraná,Feminino,61 a 70,XB-Condutor Ciclomotor/Carro,2
Sul,Paraná,Feminino,61 a 70,XE-Condutor Ciclomotor/Carreta,1
Sul,Paraná,Feminino,71 a 80,A-Condutor Moto,63
Sul,Paraná,Feminino,71 a 80,AB-Condutor Moto/Carro,1936
Sul,Paraná,Feminino,71 a 80,AC-Condutor Moto/Caminhão,53
Sul,Paraná,Feminino,71 a 80,AD-Condutor Moto/Ônibus,18
Sul,Paraná,Feminino,71 a 80,AE-Condutor Moto/Carreta,9
Sul,Paraná,Feminino,71 a 80,B-Condutor Carro,60693
Sul,Paraná,Feminino,71 a 80,C-Condutor Caminhão,316
Sul,Paraná,Feminino,71 a 80,D-Condutor Ônibus,149
Sul,Paraná,Feminino,71 a 80,E-Condutor Carreta,15
Sul,Paraná,Feminino,71 a 80,XB-Condutor Ciclomotor/Carro,2
Sul,Paraná,Feminino,81 a 90,A-Condutor Moto,7
Sul,Paraná,Feminino,81 a 90,AB-Condutor Moto/Carro,186
Sul,Paraná,Feminino,81 a 90,AC-Condutor Moto/Caminhão,8
Sul,Paraná,Feminino,81 a 90,AD-Condutor Moto/Ônibus,3
Sul,Paraná,Feminino,81 a 90,B-Condutor Carro,16768
Sul,Paraná,Feminino,81 a 90,C-Condutor Caminhão,74
Sul,Paraná,Feminino,81 a 90,D-Condutor Ônibus,45
Sul,Paraná,Feminino,91 a 100,AB-Condutor Moto/Carro,7
Sul,Paraná,Feminino,91 a 100,AC-Condutor Moto/Caminhão,1
Sul,Paraná,Feminino,91 a 100,B-Condutor Carro,3020
Sul,Paraná,Feminino,91 a 100,C-Condutor Caminhão,13
Sul,Paraná,Feminino,91 a 100,D-Condutor Ônibus,11
Sul,Paraná,Feminino,101 a 120,AB-Condutor Moto/Carro,3
Sul,Paraná,Feminino,101 a 120,B-Condutor Carro,173
Sul,Paraná,Feminino,101 a 120,C-Condutor Caminhão,1
Sul,Paraná,Feminino,101 a 120,D-Condutor Ônibus,1
Sul,Rio Grande do Sul,Masculino,18 a 21,A-Condutor Moto,7434
Sul,Rio Grande do Sul,Masculino,18 a 21,AB-Condutor Moto/Carro,35918
Sul,Rio Grande do Sul,Masculino,18 a 21,AC-Condutor Moto/Caminhão,1011
Sul,Rio Grande do Sul,Masculino,18 a 21,AD-Condutor Moto/Ônibus,279
Sul,Rio Grande do Sul,Masculino,18 a 21,AE-Condutor Moto/Carreta,47
Sul,Rio Grande do Sul,Masculino,18 a 21,B-Condutor Carro,55014
Sul,Rio Grande do Sul,Masculino,18 a 21,C-Condutor Caminhão,621
Sul,Rio Grande do Sul,Masculino,18 a 21,D-Condutor Ônibus,145
Sul,Rio Grande do Sul,Masculino,18 a 21,E-Condutor Carreta,32
Sul,Rio Grande do Sul,Masculino,22 a 25,A-Condutor Moto,12792
Sul,Rio Grande do Sul,Masculino,22 a 25,AB-Condutor Moto/Carro,72609
Sul,Rio Grande do Sul,Masculino,22 a 25,AC-Condutor Moto/Caminhão,2092
Sul,Rio Grande do Sul,Masculino,22 a 25,AD-Condutor Moto/Ônibus,6540
Sul,Rio Grande do Sul,Masculino,22 a 25,AE-Condutor Moto/Carreta,1187
Sul,Rio Grande do Sul,Masculino,22 a 25,B-Condutor Carro,104688
Sul,Rio Grande do Sul,Masculino,22 a 25,C-Condutor Caminhão,1443
Sul,Rio Grande do Sul,Masculino,22 a 25,D-Condutor Ônibus,3470
Sul,Rio Grande do Sul,Masculino,22 a 25,E-Condutor Carreta,667
Sul,Rio Grande do Sul,Masculino,22 a 25,XB-Condutor Ciclomotor/Carro,1
Sul,Rio Grande do Sul,Masculino,26 a 30,A-Condutor Moto,13451
Sul,Rio Grande do Sul,Masculino,26 a 30,AB-Condutor Moto/Carro,125426
Sul,Rio Grande do Sul,Masculino,26 a 30,AC-Condutor Moto/Caminhão,4577
Sul,Rio Grande do Sul,Masculino,26 a 30,AD-Condutor Moto/Ônibus,18500
Sul,Rio Grande do Sul,Masculino,26 a 30,AE-Condutor Moto/Carreta,5383
Sul,Rio Grande do Sul,Masculino,26 a 30,B-Condutor Carro,137848
Sul,Rio Grande do Sul,Masculino,26 a 30,C-Condutor Caminhão,1906
Sul,Rio Grande do Sul,Masculino,26 a 30,D-Condutor Ônibus,7468
Sul,Rio Grande do Sul,Masculino,26 a 30,E-Condutor Carreta,1882
Sul,Rio Grande do Sul,Masculino,26 a 30,X-Condutor Ciclomotor,2
Sul,Rio Grande do Sul,Masculino,26 a 30,XB-Condutor Ciclomotor/Carro,2
Sul,Rio Grande do Sul,Masculino,31 a 40,A-Condutor Moto,21335
Sul,Rio Grande do Sul,Masculino,31 a 40,AB-Condutor Moto/Carro,291493
Sul,Rio Grande do Sul,Masculino,31 a 40,AC-Condutor Moto/Caminhão,9881
Sul,Rio Grande do Sul,Masculino,31 a 40,AD-Condutor Moto/Ônibus,73329
Sul,Rio Grande do Sul,Masculino,31 a 40,AE-Condutor Moto/Carreta,26016
Sul,Rio Grande do Sul,Masculino,31 a 40,B-Condutor Carro,267336
Sul,Rio Grande do Sul,Masculino,31 a 40,C-Condutor Caminhão,4698
Sul,Rio Grande do Sul,Masculino,31 a 40,D-Condutor Ônibus,26498
Sul,Rio Grande do Sul,Masculino,31 a 40,E-Condutor Carreta,8740
Sul,Rio Grande do Sul,Masculino,31 a 40,XB-Condutor Ciclomotor/Carro,3
Sul,Rio Grande do Sul,Masculino,31 a 40,XD-Condutor Ciclomotor/Ônibus,1
Sul,Rio Grande do Sul,Masculino,41 a 50,A-Condutor Moto,12948
Sul,Rio Grande do Sul,Masculino,41 a 50,AB-Condutor Moto/Carro,207259
Sul,Rio Grande do Sul,Masculino,41 a 50,AC-Condutor Moto/Caminhão,22696
Sul,Rio Grande do Sul,Masculino,41 a 50,AD-Condutor Moto/Ônibus,63882
Sul,Rio Grande do Sul,Masculino,41 a 50,AE-Condutor Moto/Carreta,28983
Sul,Rio Grande do Sul,Masculino,41 a 50,B-Condutor Carro,241297
Sul,Rio Grande do Sul,Masculino,41 a 50,C-Condutor Caminhão,11328
Sul,Rio Grande do Sul,Masculino,41 a 50,D-Condutor Ônibus,33073
Sul,Rio Grande do Sul,Masculino,41 a 50,E-Condutor Carreta,12976
Sul,Rio Grande do Sul,Masculino,41 a 50,X-Condutor Ciclomotor,4
Sul,Rio Grande do Sul,Masculino,51 a 60,A-Condutor Moto,9807
Sul,Rio Grande do Sul,Masculino,51 a 60,AB-Condutor Moto/Carro,187630
Sul,Rio Grande do Sul,Masculino,51 a 60,AC-Condutor Moto/Caminhão,50080
Sul,Rio Grande do Sul,Masculino,51 a 60,AD-Condutor Moto/Ônibus,40732
Sul,Rio Grande do Sul,Masculino,51 a 60,AE-Condutor Moto/Carreta,20972
Sul,Rio Grande do Sul,Masculino,51 a 60,B-Condutor Carro,203170
Sul,Rio Grande do Sul,Masculino,51 a 60,C-Condutor Caminhão,25690
Sul,Rio Grande do Sul,Masculino,51 a 60,D-Condutor Ônibus,23045
Sul,Rio Grande do Sul,Masculino,51 a 60,E-Condutor Carreta,10440
Sul,Rio Grande do Sul,Masculino,51 a 60,X-Condutor Ciclomotor,6
Sul,Rio Grande do Sul,Masculino,51 a 60,XB-Condutor Ciclomotor/Carro,5
Sul,Rio Grande do Sul,Masculino,61 a 70,A-Condutor Moto,4041
Sul,Rio Grande do Sul,Masculino,61 a 70,AB-Condutor Moto/Carro,112526
Sul,Rio Grande do Sul,Masculino,61 a 70,AC-Condutor Moto/Caminhão,23693
Sul,Rio Grande do Sul,Masculino,61 a 70,AD-Condutor Moto/Ônibus,19933
Sul,Rio Grande do Sul,Masculino,61 a 70,AE-Condutor Moto/Carreta,8045
Sul,Rio Grande do Sul,Masculino,61 a 70,B-Condutor Carro,226921
Sul,Rio Grande do Sul,Masculino,61 a 70,C-Condutor Caminhão,36175
Sul,Rio Grande do Sul,Masculino,61 a 70,D-Condutor Ônibus,24654
Sul,Rio Grande do Sul,Masculino,61 a 70,E-Condutor Carreta,11936
Sul,Rio Grande do Sul,Masculino,61 a 70,X-Condutor Ciclomotor,5
Sul,Rio Grande do Sul,Masculino,61 a 70,XB-Condutor Ciclomotor/Carro,1
Sul,Rio Grande do Sul,Masculino,71 a 80,A-Condutor Moto,1169
Sul,Rio Grande do Sul,Masculino,71 a 80,AB-Condutor Moto/Carro,41839
Sul,Rio Grande do Sul,Masculino,71 a 80,AC-Condutor Moto/Caminhão,4200
Sul,Rio Grande do Sul,Masculino,71 a 80,AD-Condutor Moto/Ônibus,4318
Sul,Rio Grande do Sul,Masculino,71 a 80,AE-Condutor Moto/Carreta,1406
Sul,Rio Grande do Sul,Masculino,71 a 80,B-Condutor Carro,186840
Sul,Rio Grande do Sul,Masculino,71 a 80,C-Condutor Caminhão,16805
Sul,Rio Grande do Sul,Masculino,71 a 80,D-Condutor Ônibus,11911
Sul,Rio Grande do Sul,Masculino,71 a 80,E-Condutor Carreta,4505
Sul,Rio Grande do Sul,Masculino,71 a 80,X-Condutor Ciclomotor,1
Sul,Rio Grande do Sul,Masculino,71 a 80,XB-Condutor Ciclomotor/Carro,1
Sul,Rio Grande do Sul,Masculino,81 a 90,A-Condutor Moto,336
Sul,Rio Grande do Sul,Masculino,81 a 90,AB-Condutor Moto/Carro,11172
Sul,Rio Grande do Sul,Masculino,81 a 90,AC-Condutor Moto/Caminhão,917
Sul,Rio Grande do Sul,Masculino,81 a 90,AD-Condutor Moto/Ônibus,752
Sul,Rio Grande do Sul,Masculino,81 a 90,AE-Condutor Moto/Carreta,136
Sul,Rio Grande do Sul,Masculino,81 a 90,B-Condutor Carro,108440
Sul,Rio Grande do Sul,Masculino,81 a 90,C-Condutor Caminhão,7479
Sul,Rio Grande do Sul,Masculino,81 a 90,D-Condutor Ônibus,4392
Sul,Rio Grande do Sul,Masculino,81 a 90,E-Condutor Carreta,947
Sul,Rio Grande do Sul,Masculino,91 a 100,A-Condutor Moto,58
Sul,Rio Grande do Sul,Masculino,91 a 100,AB-Condutor Moto/Carro,1987
Sul,Rio Grande do Sul,Masculino,91 a 100,AC-Condutor Moto/Caminhão,74
Sul,Rio Grande do Sul,Masculino,91 a 100,AD-Condutor Moto/Ônibus,66
Sul,Rio Grande do Sul,Masculino,91 a 100,AE-Condutor Moto/Carreta,6
Sul,Rio Grande do Sul,Masculino,91 a 100,B-Condutor Carro,45955
Sul,Rio Grande do Sul,Masculino,91 a 100,C-Condutor Caminhão,1318
Sul,Rio Grande do Sul,Masculino,91 a 100,D-Condutor Ônibus,635
Sul,Rio Grande do Sul,Masculino,91 a 100,E-Condutor Carreta,117
Sul,Rio Grande do Sul,Masculino,101 a 120,A-Condutor Moto,5
Sul,Rio Grande do Sul,Masculino,101 a 120,AB-Condutor Moto/Carro,158
Sul,Rio Grande do Sul,Masculino,101 a 120,AC-Condutor Moto/Caminhão,2
Sul,Rio Grande do Sul,Masculino,101 a 120,AD-Condutor Moto/Ônibus,1
Sul,Rio Grande do Sul,Masculino,101 a 120,B-Condutor Carro,7008
Sul,Rio Grande do Sul,Masculino,101 a 120,C-Condutor Caminhão,51
Sul,Rio Grande do Sul,Masculino,101 a 120,D-Condutor Ônibus,20
Sul,Rio Grande do Sul,Masculino,101 a 120,E-Condutor Carreta,3
Sul,Rio Grande do Sul,Masculino,Mais de 120,B-Condutor Carro,1
Sul,Rio Grande do Sul,Feminino,18 a 21,A-Condutor Moto,3591
Sul,Rio Grande do Sul,Feminino,18 a 21,AB-Condutor Moto/Carro,11835
Sul,Rio Grande do Sul,Feminino,18 a 21,AC-Condutor Moto/Caminhão,13
Sul,Rio Grande do Sul,Feminino,18 a 21,AD-Condutor Moto/Ônibus,5
Sul,Rio Grande do Sul,Feminino,18 a 21,B-Condutor Carro,39881
Sul,Rio Grande do Sul,Feminino,18 a 21,C-Condutor Caminhão,15
Sul,Rio Grande do Sul,Feminino,18 a 21,D-Condutor Ônibus,11
Sul,Rio Grande do Sul,Feminino,18 a 21,E-Condutor Carreta,1
Sul,Rio Grande do Sul,Feminino,22 a 25,A-Condutor Moto,7974
Sul,Rio Grande do Sul,Feminino,22 a 25,AB-Condutor Moto/Carro,28493
Sul,Rio Grande do Sul,Feminino,22 a 25,AC-Condutor Moto/Caminhão,44
Sul,Rio Grande do Sul,Feminino,22 a 25,AD-Condutor Moto/Ônibus,159
Sul,Rio Grande do Sul,Feminino,22 a 25,AE-Condutor Moto/Carreta,22
Sul,Rio Grande do Sul,Feminino,22 a 25,B-Condutor Carro,87990
Sul,Rio Grande do Sul,Feminino,22 a 25,C-Condutor Caminhão,37
Sul,Rio Grande do Sul,Feminino,22 a 25,D-Condutor Ônibus,166
Sul,Rio Grande do Sul,Feminino,22 a 25,E-Condutor Carreta,9
Sul,Rio Grande do Sul,Feminino,22 a 25,X-Condutor Ciclomotor,2
Sul,Rio Grande do Sul,Feminino,22 a 25,XB-Condutor Ciclomotor/Carro,1
Sul,Rio Grande do Sul,Feminino,26 a 30,A-Condutor Moto,11021
Sul,Rio Grande do Sul,Feminino,26 a 30,AB-Condutor Moto/Carro,60411
Sul,Rio Grande do Sul,Feminino,26 a 30,AC-Condutor Moto/Caminhão,80
Sul,Rio Grande do Sul,Feminino,26 a 30,AD-Condutor Moto/Ônibus,623
Sul,Rio Grande do Sul,Feminino,26 a 30,AE-Condutor Moto/Carreta,66
Sul,Rio Grande do Sul,Feminino,26 a 30,B-Condutor Carro,138894
Sul,Rio Grande do Sul,Feminino,26 a 30,C-Condutor Caminhão,61
Sul,Rio Grande do Sul,Feminino,26 a 30,D-Condutor Ônibus,394
Sul,Rio Grande do Sul,Feminino,26 a 30,E-Condutor Carreta,29
Sul,Rio Grande do Sul,Feminino,26 a 30,X-Condutor Ciclomotor,4
Sul,Rio Grande do Sul,Feminino,26 a 30,XB-Condutor Ciclomotor/Carro,2
Sul,Rio Grande do Sul,Feminino,31 a 40,A-Condutor Moto,19785
Sul,Rio Grande do Sul,Feminino,31 a 40,AB-Condutor Moto/Carro,136803
Sul,Rio Grande do Sul,Feminino,31 a 40,AC-Condutor Moto/Caminhão,168
Sul,Rio Grande do Sul,Feminino,31 a 40,AD-Condutor Moto/Ônibus,3022
Sul,Rio Grande do Sul,Feminino,31 a 40,AE-Condutor Moto/Carreta,372
Sul,Rio Grande do Sul,Feminino,31 a 40,B-Condutor Carro,341403
Sul,Rio Grande do Sul,Feminino,31 a 40,C-Condutor Caminhão,139
Sul,Rio Grande do Sul,Feminino,31 a 40,D-Condutor Ônibus,1991
Sul,Rio Grande do Sul,Feminino,31 a 40,E-Condutor Carreta,142
Sul,Rio Grande do Sul,Feminino,31 a 40,X-Condutor Ciclomotor,14
Sul,Rio Grande do Sul,Feminino,31 a 40,XB-Condutor Ciclomotor/Carro,4
Sul,Rio Grande do Sul,Feminino,41 a 50,A-Condutor Moto,10934
Sul,Rio Grande do Sul,Feminino,41 a 50,AB-Condutor Moto/Carro,63720
Sul,Rio Grande do Sul,Feminino,41 a 50,AC-Condutor Moto/Caminhão,258
Sul,Rio Grande do Sul,Feminino,41 a 50,AD-Condutor Moto/Ônibus,2215
