"Região Habilitação Atual","UF Habilitação Atual","Sexo","Faixa Etária","Categoria","Qt. Condutor Histórico"
"Sudeste","São Paulo","Masculino","101 a 120","AD-Condutor Moto/Ônibus","3"
"Sudeste","São Paulo","Masculino","101 a 120","AE-Condutor Moto/Carreta","2"
"Sudeste","São Paulo","Masculino","101 a 120","B-Condutor Carro","9.848"
"Sudeste","São Paulo","Masculino","101 a 120","C-Condutor Caminhão","97"
"Sudeste","São Paulo","Masculino","101 a 120","D-Condutor Ônibus","63"
"Sudeste","São Paulo","Masculino","101 a 120","E-Condutor Carreta","2"
"Sudeste","São Paulo","Feminino","18 a 21","A-Condutor Moto","4.267"
"Sudeste","São Paulo","Feminino","18 a 21","AB-Condutor Moto/Carro","122.156"
"Sudeste","São Paulo","Feminino","18 a 21","AC-Condutor Moto/Caminhão","4"
"Sudeste","São Paulo","Feminino","18 a 21","AD-Condutor Moto/Ônibus","25"
"Sudeste","São Paulo","Feminino","18 a 21","B-Condutor Carro","139.592"
"Sudeste","São Paulo","Feminino","18 a 21","C-Condutor Caminhão","1"
"Sudeste","São Paulo","Feminino","18 a 21","D-Condutor Ônibus","7"
"Sudeste","São Paulo","Feminino","22 a 25","A-Condutor Moto","10.551"
"Sudeste","São Paulo","Feminino","22 a 25","AB-Condutor Moto/Carro","262.323"
"Sudeste","São Paulo","Feminino","22 a 25","AC-Condutor Moto/Caminhão","32"
"Sudeste","São Paulo","Feminino","22 a 25","AD-Condutor Moto/Ônibus","718"
"Sudeste","São Paulo","Feminino","22 a 25","AE-Condutor Moto/Carreta","23"
"Sudeste","São Paulo","Feminino","22 a 25","B-Condutor Carro","332.800"
"Sudeste","São Paulo","Feminino","22 a 25","C-Condutor Caminhão","2"
"Sudeste","São Paulo","Feminino","22 a 25","D-Condutor Ônibus","311"
"Sudeste","São Paulo","Feminino","22 a 25","E-Condutor Carreta","7"
"Sudeste","São Paulo","Feminino","22 a 25","XB-Condutor Ciclomotor/Carro","2"
"Sudeste","São Paulo","Feminino","26 a 30","A-Condutor Moto","13.439"
"Sudeste","São Paulo","Feminino","26 a 30","AB-Condutor Moto/Carro","410.119"
"Sudeste","São Paulo","Feminino","26 a 30","AC-Condutor Moto/Caminhão","64"
"Sudeste","São Paulo","Feminino","26 a 30","AD-Condutor Moto/Ônibus","3.439"
"Sudeste","São Paulo","Feminino","26 a 30","AE-Condutor Moto/Carreta","262"
"Sudeste","São Paulo","Feminino","26 a 30","B-Condutor Carro","549.095"
"Sudeste","São Paulo","Feminino","26 a 30","C-Condutor Caminhão","13"
"Sudeste","São Paulo","Feminino","26 a 30","D-Condutor Ônibus","1.394"
"Sudeste","São Paulo","Feminino","26 a 30","E-Condutor Carreta","28"
"Sudeste","São Paulo","Feminino","31 a 40","A-Condutor Moto","25.507"
"Sudeste","São Paulo","Feminino","31 a 40","AB-Condutor Moto/Carro","810.641"
"Sudeste","São Paulo","Feminino","31 a 40","AC-Condutor Moto/Caminhão","294"
"Sudeste","São Paulo","Feminino","31 a 40","AD-Condutor Moto/Ônibus","15.108"
"Sudeste","São Paulo","Feminino","31 a 40","AE-Condutor Moto/Carreta","1.517"
"Sudeste","São Paulo","Feminino","31 a 40","B-Condutor Carro","1.602.012"
"Sudeste","São Paulo","Feminino","31 a 40","C-Condutor Caminhão","159"
"Sudeste","São Paulo","Feminino","31 a 40","D-Condutor Ônibus","10.357"
"Sudeste","São Paulo","Feminino","31 a 40","E-Condutor Carreta","277"
"Sudeste","São Paulo","Feminino","31 a 40","X-Condutor Ciclomotor","2"
"Sudeste","São Paulo","Feminino","31 a 40","XB-Condutor Ciclomotor/Carro","1"
"Sudeste","São Paulo","Feminino","41 a 50","A-Condutor Moto","15.518"
"Sudeste","São Paulo","Feminino","41 a 50","AB-Condutor Moto/Carro","415.165"
"Sudeste","São Paulo","Feminino","41 a 50","AC-Condutor Moto/Caminhão","4.418"
"Sudeste","São Paulo","Feminino","41 a 50","AD-Condutor Moto/Ônibus","12.377"
"Sudeste","São Paulo","Feminino","41 a 50","AE-Condutor Moto/Carreta","1.574"
"Sudeste","São Paulo","Feminino","41 a 50","B-Condutor Carro","1.450.045"
"Sudeste","São Paulo","Feminino","41 a 50","C-Condutor Caminhão","10.536"
"Sudeste","São Paulo","Feminino","41 a 50","D-Condutor Ônibus","17.490"
"Sudeste","São Paulo","Feminino","41 a 50","E-Condutor Carreta","603"
"Sudeste","São Paulo","Feminino","41 a 50","XB-Condutor Ciclomotor/Carro","4"
"Sudeste","São Paulo","Feminino","51 a 60","A-Condutor Moto","6.615"
"Sudeste","São Paulo","Feminino","51 a 60","AB-Condutor Moto/Carro","161.336"
"Sudeste","São Paulo","Feminino","51 a 60","AC-Condutor Moto/Caminhão","10.381"
"Sudeste","São Paulo","Feminino","51 a 60","AD-Condutor Moto/Ônibus","6.614"
"Sudeste","São Paulo","Feminino","51 a 60","AE-Condutor Moto/Carreta","935"
"Sudeste","São Paulo","Feminino","51 a 60","B-Condutor Carro","1.106.452"
"Sudeste","São Paulo","Feminino","51 a 60","C-Condutor Caminhão","42.528"
"Sudeste","São Paulo","Feminino","51 a 60","D-Condutor Ônibus","24.793"
"Sudeste","São Paulo","Feminino","51 a 60","E-Condutor Carreta","679"
"Sudeste","São Paulo","Feminino","51 a 60","X-Condutor Ciclomotor","5"
"Sudeste","São Paulo","Feminino","51 a 60","XB-Condutor Ciclomotor/Carro","4"
"Sudeste","São Paulo","Feminino","61 a 70","A-Condutor Moto","1.135"
"Sudeste","São Paulo","Feminino","61 a 70","AB-Condutor Moto/Carro","32.848"
"Sudeste","São Paulo","Feminino","61 a 70","AC-Condutor Moto/Caminhão","1.455"
"Sudeste","São Paulo","Feminino","61 a 70","AD-Condutor Moto/Ônibus","1.739"
"Sudeste","São Paulo","Feminino","61 a 70","AE-Condutor Moto/Carreta","190"
"Sudeste","São Paulo","Feminino","61 a 70","B-Condutor Carro","744.120"
"Sudeste","São Paulo","Feminino","61 a 70","C-Condutor Caminhão","19.330"
"Sudeste","São Paulo","Feminino","61 a 70","D-Condutor Ônibus","13.366"
"Sudeste","São Paulo","Feminino","61 a 70","E-Condutor Carreta","307"
"Sudeste","São Paulo","Feminino","61 a 70","X-Condutor Ciclomotor","1"
"Sudeste","São Paulo","Feminino","61 a 70","XB-Condutor Ciclomotor/Carro","1"
"Sudeste","São Paulo","Feminino","71 a 80","A-Condutor Moto","103"
"Sudeste","São Paulo","Feminino","71 a 80","AB-Condutor Moto/Carro","4.502"
"Sudeste","São Paulo","Feminino","71 a 80","AC-Condutor Moto/Caminhão","148"
"Sudeste","São Paulo","Feminino","71 a 80","AD-Condutor Moto/Ônibus","224"
"Sudeste","São Paulo","Feminino","71 a 80","AE-Condutor Moto/Carreta","21"
"Sudeste","São Paulo","Feminino","71 a 80","B-Condutor Carro","323.355"
"Sudeste","São Paulo","Feminino","71 a 80","C-Condutor Caminhão","4.444"
"Sudeste","São Paulo","Feminino","71 a 80","D-Condutor Ônibus","3.290"
"Sudeste","São Paulo","Feminino","71 a 80","E-Condutor Carreta","53"
"Sudeste","São Paulo","Feminino","81 a 90","A-Condutor Moto","6"
"Sudeste","São Paulo","Feminino","81 a 90","AB-Condutor Moto/Carro","403"
"Sudeste","São Paulo","Feminino","81 a 90","AC-Condutor Moto/Caminhão","18"
"Sudeste","São Paulo","Feminino","81 a 90","AD-Condutor Moto/Ônibus","30"
"Sudeste","São Paulo","Feminino","81 a 90","AE-Condutor Moto/Carreta","3"
"Sudeste","São Paulo","Feminino","81 a 90","B-Condutor Carro","102.883"
"Sudeste","São Paulo","Feminino","81 a 90","C-Condutor Caminhão","660"
"Sudeste","São Paulo","Feminino","81 a 90","D-Condutor Ônibus","513"
"Sudeste","São Paulo","Feminino","81 a 90","E-Condutor Carreta","7"
"Sudeste","São Paulo","Feminino","91 a 100","A-Condutor Moto","2"
"Sudeste","São Paulo","Feminino","91 a 100","AB-Condutor Moto/Carro","52"
"Sudeste","São Paulo","Feminino","91 a 100","AC-Condutor Moto/Caminhão","1"
"Sudeste","São Paulo","Feminino","91 a 100","AD-Condutor Moto/Ônibus","2"
"Sudeste","São Paulo","Feminino","91 a 100","B-Condutor Carro","19.863"
"Sudeste","São Paulo","Feminino","91 a 100","C-Condutor Caminhão","33"
"Sudeste","São Paulo","Feminino","91 a 100","D-Condutor Ônibus","20"
"Sudeste","São Paulo","Feminino","91 a 100","E-Condutor Carreta","1"
"Sudeste","São Paulo","Feminino","101 a 120","A-Condutor Moto","1"
"Sudeste","São Paulo","Feminino","101 a 120","AB-Condutor Moto/Carro","5"
"Sudeste","São Paulo","Feminino","101 a 120","B-Condutor Carro","934"
"Sudeste","São Paulo","Feminino","101 a 120","C-Condutor Caminhão","3"
"Sudeste","São Paulo","Feminino","101 a 120","D-Condutor Ônibus","1"
"Sul","Paraná","Masculino","18 a 21","A-Condutor Moto","1.536"
"Sul","Paraná","Masculino","18 a 21","AB-Condutor Moto/Carro","85.764"
"Sul","Paraná","Masculino","18 a 21","AC-Condutor Moto/Caminhão","1.773"
"Sul","Paraná","Masculino","18 a 21","AD-Condutor Moto/Ônibus","292"
"Sul","Paraná","Masculino","18 a 21","AE-Condutor Moto/Carreta","69"
"Sul","Paraná","Masculino","18 a 21","B-Condutor Carro","37.571"
"Sul","Paraná","Masculino","18 a 21","C-Condutor Caminhão","378"
"Sul","Paraná","Masculino","18 a 21","D-Condutor Ônibus","51"
"Sul","Paraná","Masculino","18 a 21","E-Condutor Carreta","14"
"Sul","Paraná","Masculino","22 a 25","A-Condutor Moto","3.893"
"Sul","Paraná","Masculino","22 a 25","AB-Condutor Moto/Carro","156.712"
"Sul","Paraná","Masculino","22 a 25","AC-Condutor Moto/Caminhão","4.820"
"Sul","Paraná","Masculino","22 a 25","AD-Condutor Moto/Ônibus","9.158"
"Sul","Paraná","Masculino","22 a 25","AE-Condutor Moto/Carreta","2.441"
"Sul","Paraná","Masculino","22 a 25","B-Condutor Carro","74.197"
"Sul","Paraná","Masculino","22 a 25","C-Condutor Caminhão","1.000"
"Sul","Paraná","Masculino","22 a 25","D-Condutor Ônibus","1.553"
"Sul","Paraná","Masculino","22 a 25","E-Condutor Carreta","467"
"Sul","Paraná","Masculino","22 a 25","XB-Condutor Ciclomotor/Carro","8"
"Sul","Paraná","Masculino","26 a 30","A-Condutor Moto","5.277"
"Sul","Paraná","Masculino","26 a 30","AB-Condutor Moto/Carro","206.785"
"Sul","Paraná","Masculino","26 a 30","AC-Condutor Moto/Caminhão","8.097"
"Sul","Paraná","Masculino","26 a 30","AD-Condutor Moto/Ônibus","26.694"
"Sul","Paraná","Masculino","26 a 30","AE-Condutor Moto/Carreta","10.255"
"Sul","Paraná","Masculino","26 a 30","B-Condutor Carro","90.125"
"Sul","Paraná","Masculino","26 a 30","C-Condutor Caminhão","1.425"
"Sul","Paraná","Masculino","26 a 30","D-Condutor Ônibus","4.247"
"Sul","Paraná","Masculino","26 a 30","E-Condutor Carreta","1.574"
"Sul","Paraná","Masculino","26 a 30","XB-Condutor Ciclomotor/Carro","16"
"Sul","Paraná","Masculino","26 a 30","XD-Condutor Ciclomotor/Ônibus","1"
"Sul","Paraná","Masculino","31 a 40","A-Condutor Moto","8.659"
"Sul","Paraná","Masculino","31 a 40","AB-Condutor Moto/Carro","360.544"
"Sul","Paraná","Masculino","31 a 40","AC-Condutor Moto/Caminhão","23.179"
"Sul","Paraná","Masculino","31 a 40","AD-Condutor Moto/Ônibus","79.986"
"Sul","Paraná","Masculino","31 a 40","AE-Condutor Moto/Carreta","46.532"
"Sul","Paraná","Masculino","31 a 40","B-Condutor Carro","205.324"
"Sul","Paraná","Masculino","31 a 40","C-Condutor Caminhão","6.737"
"Sul","Paraná","Masculino","31 a 40","D-Condutor Ônibus","20.495"
"Sul","Paraná","Masculino","31 a 40","E-Condutor Carreta","13.021"
"Sul","Paraná","Masculino","31 a 40","XB-Condutor Ciclomotor/Carro","70"
"Sul","Paraná","Masculino","31 a 40","XC-Condutor Ciclomotor/Caminhão","8"
"Sul","Paraná","Masculino","31 a 40","XD-Condutor Ciclomotor/Ônibus","3"
"Sul","Paraná","Masculino","31 a 40","XE-Condutor Ciclomotor/Carreta","6"
"Sul","Paraná","Masculino","41 a 50","A-Condutor Moto","5.832"
"Sul","Paraná","Masculino","41 a 50","AB-Condutor Moto/Carro","213.051"
"Sul","Paraná","Masculino","41 a 50","AC-Condutor Moto/Caminhão","39.114"
"Sul","Paraná","Masculino","41 a 50","AD-Condutor Moto/Ônibus","58.326"
"Sul","Paraná","Masculino","41 a 50","AE-Condutor Moto/Carreta","48.216"
"Sul","Paraná","Masculino","41 a 50","B-Condutor Carro","213.181"
"Sul","Paraná","Masculino","41 a 50","C-Condutor Caminhão","20.482"
"Sul","Paraná","Masculino","41 a 50","D-Condutor Ônibus","31.786"
"Sul","Paraná","Masculino","41 a 50","E-Condutor Carreta","26.790"
"Sul","Paraná","Masculino","41 a 50","XB-Condutor Ciclomotor/Carro","40"
"Sul","Paraná","Masculino","41 a 50","XC-Condutor Ciclomotor/Caminhão","6"
"Sul","Paraná","Masculino","41 a 50","XD-Condutor Ciclomotor/Ônibus","2"
"Sul","Paraná","Masculino","41 a 50","XE-Condutor Ciclomotor/Carreta","19"
"Sul","Paraná","Masculino","51 a 60","A-Condutor Moto","3.967"
"Sul","Paraná","Masculino","51 a 60","AB-Condutor Moto/Carro","138.349"
"Sul","Paraná","Masculino","51 a 60","AC-Condutor Moto/Caminhão","55.793"
"Sul","Paraná","Masculino","51 a 60","AD-Condutor Moto/Ônibus","32.002"
"Sul","Paraná","Masculino","51 a 60","AE-Condutor Moto/Carreta","31.857"
"Sul","Paraná","Masculino","51 a 60","B-Condutor Carro","180.907"
"Sul","Paraná","Masculino","51 a 60","C-Condutor Caminhão","41.226"
"Sul","Paraná","Masculino","51 a 60","D-Condutor Ônibus","27.378"
"Sul","Paraná","Masculino","51 a 60","E-Condutor Carreta","23.891"
"Sul","Paraná","Masculino","51 a 60","X-Condutor Ciclomotor","2"
"Sul","Paraná","Masculino","51 a 60","XB-Condutor Ciclomotor/Carro","31"
"Sul","Paraná","Masculino","51 a 60","XC-Condutor Ciclomotor/Caminhão","12"
"Sul","Paraná","Masculino","51 a 60","XD-Condutor Ciclomotor/Ônibus","1"
"Sul","Paraná","Masculino","51 a 60","XE-Condutor Ciclomotor/Carreta","7"
"Sul","Paraná","Masculino","61 a 70","A-Condutor Moto","1.178"
"Sul","Paraná","Masculino","61 a 70","AB-Condutor Moto/Carro","58.939"
"Sul","Paraná","Masculino","61 a 70","AC-Condutor Moto/Caminhão","22.761"
"Sul","Paraná","Masculino","61 a 70","AD-Condutor Moto/Ônibus","12.112"
"Sul","Paraná","Masculino","61 a 70","AE-Condutor Moto/Carreta","9.160"
"Sul","Paraná","Masculino","61 a 70","B-Condutor Carro","162.106"
"Sul","Paraná","Masculino","61 a 70","C-Condutor Caminhão","48.053"
"Sul","Paraná","Masculino","61 a 70","D-Condutor Ônibus","25.482"
"Sul","Paraná","Masculino","61 a 70","E-Condutor Carreta","18.591"
"Sul","Paraná","Masculino","61 a 70","X-Condutor Ciclomotor","1"
"Sul","Paraná","Masculino","61 a 70","XB-Condutor Ciclomotor/Carro","6"
"Sul","Paraná","Masculino","61 a 70","XD-Condutor Ciclomotor/Ônibus","1"
"Sul","Paraná","Masculino","61 a 70","XE-Condutor Ciclomotor/Carreta","2"
"Sul","Paraná","Masculino","71 a 80","A-Condutor Moto","352"
"Sul","Paraná","Masculino","71 a 80","AB-Condutor Moto/Carro","21.520"
"Sul","Paraná","Masculino","71 a 80","AC-Condutor Moto/Caminhão","3.806"
"Sul","Paraná","Masculino","71 a 80","AD-Condutor Moto/Ônibus","2.873"
"Sul","Paraná","Masculino","71 a 80","AE-Condutor Moto/Carreta","1.024"
"Sul","Paraná","Masculino","71 a 80","B-Condutor Carro","116.862"
"Sul","Paraná","Masculino","71 a 80","C-Condutor Caminhão","19.967"
"Sul","Paraná","Masculino","71 a 80","D-Condutor Ônibus","13.923"
"Sul","Paraná","Masculino","71 a 80","E-Condutor Carreta","4.714"
"Sul","Paraná","Masculino","71 a 80","XB-Condutor Ciclomotor/Carro","1"
"Sul","Paraná","Masculino","71 a 80","XE-Condutor Ciclomotor/Carreta","1"
"Sul","Paraná","Masculino","81 a 90","A-Condutor Moto","83"
"Sul","Paraná","Masculino","81 a 90","AB-Condutor Moto/Carro","5.169"
"Sul","Paraná","Masculino","81 a 90","AC-Condutor Moto/Caminhão","980"
"Sul","Paraná","Masculino","81 a 90","AD-Condutor Moto/Ônibus","734"
"Sul","Paraná","Masculino","81 a 90","AE-Condutor Moto/Carreta","73"
"Sul","Paraná","Masculino","81 a 90","B-Condutor Carro","54.665"
"Sul","Paraná","Masculino","81 a 90","C-Condutor Caminhão","9.934"
"Sul","Paraná","Masculino","81 a 90","D-Condutor Ônibus","7.156"
"Sul","Paraná","Masculino","81 a 90","E-Condutor Carreta","801"
"Sul","Paraná","Masculino","91 a 100","A-Condutor Moto","9"
"Sul","Paraná","Masculino","91 a 100","AB-Condutor Moto/Carro","730"
"Sul","Paraná","Masculino","91 a 100","AC-Condutor Moto/Caminhão","111"
"Sul","Paraná","Masculino","91 a 100","AD-Condutor Moto/Ônibus","139"
"Sul","Paraná","Masculino","91 a 100","AE-Condutor Moto/Carreta","2"
"Sul","Paraná","Masculino","91 a 100","B-Condutor Carro","15.097"
"Sul","Paraná","Masculino","91 a 100","C-Condutor Caminhão","2.011"
"Sul","Paraná","Masculino","91 a 100","D-Condutor Ônibus","1.789"
"Sul","Paraná","Masculino","91 a 100","E-Condutor Carreta","42"
"Sul","Paraná","Masculino","91 a 100","XB-Condutor Ciclomotor/Carro","1"
"Sul","Paraná","Masculino","101 a 120","A-Condutor Moto","1"
"Sul","Paraná","Masculino","101 a 120","AB-Condutor Moto/Carro","49"
"Sul","Paraná","Masculino","101 a 120","AC-Condutor Moto/Caminhão","4"
"Sul","Paraná","Masculino","101 a 120","AD-Condutor Moto/Ônibus","3"
"Sul","Paraná","Masculino","101 a 120","B-Condutor Carro","1.328"
"Sul","Paraná","Masculino","101 a 120","C-Condutor Caminhão","84"
"Sul","Paraná","Masculino","101 a 120","D-Condutor Ônibus","73"
"Sul","Paraná","Feminino","18 a 21","A-Condutor Moto","930"
"Sul","Paraná","Feminino","18 a 21","AB-Condutor Moto/Carro","31.169"
"Sul","Paraná","Feminino","18 a 21","AC-Condutor Moto/Caminhão","24"
"Sul","Paraná","Feminino","18 a 21","AD-Condutor Moto/Ônibus","11"
"Sul","Paraná","Feminino","18 a 21","AE-Condutor Moto/Carreta","1"
"Sul","Paraná","Feminino","18 a 21","B-Condutor Carro","39.503"
"Sul","Paraná","Feminino","18 a 21","C-Condutor Caminhão","10"
"Sul","Paraná","Feminino","18 a 21","D-Condutor Ônibus","6"
"Sul","Paraná","Feminino","18 a 21","XB-Condutor Ciclomotor/Carro","2"
"Sul","Paraná","Feminino","22 a 25","A-Condutor Moto","3.191"
"Sul","Paraná","Feminino","22 a 25","AB-Condutor Moto/Carro","73.176"
"Sul","Paraná","Feminino","22 a 25","AC-Condutor Moto/Caminhão","71"
"Sul","Paraná","Feminino","22 a 25","AD-Condutor Moto/Ônibus","340"
"Sul","Paraná","Feminino","22 a 25","AE-Condutor Moto/Carreta","25"
"Sul","Paraná","Feminino","22 a 25","B-Condutor Carro","91.276"
"Sul","Paraná","Feminino","22 a 25","C-Condutor Caminhão","32"
"Sul","Paraná","Feminino","22 a 25","D-Condutor Ônibus","133"
"Sul","Paraná","Feminino","22 a 25","E-Condutor Carreta","4"
"Sul","Paraná","Feminino","22 a 25","XB-Condutor Ciclomotor/Carro","5"
"Sul","Paraná","Feminino","26 a 30","A-Condutor Moto","5.307"
"Sul","Paraná","Feminino","26 a 30","AB-Condutor Moto/Carro","117.921"
"Sul","Paraná","Feminino","26 a 30","AC-Condutor Moto/Caminhão","148"
"Sul","Paraná","Feminino","26 a 30","AD-Condutor Moto/Ônibus","1.311"
"Sul","Paraná","Feminino","26 a 30","AE-Condutor Moto/Carreta","152"
"Sul","Paraná","Feminino","26 a 30","B-Condutor Carro","133.245"
"Sul","Paraná","Feminino","26 a 30","C-Condutor Caminhão","68"
"Sul","Paraná","Feminino","26 a 30","D-Condutor Ônibus","476"
"Sul","Paraná","Feminino","26 a 30","E-Condutor Carreta","30"
"Sul","Paraná","Feminino","26 a 30","XB-Condutor Ciclomotor/Carro","9"
"Sul","Paraná","Feminino","31 a 40","A-Condutor Moto","9.731"
"Sul","Paraná","Feminino","31 a 40","AB-Condutor Moto/Carro","207.062"
"Sul","Paraná","Feminino","31 a 40","AC-Condutor Moto/Caminhão","455"
"Sul","Paraná","Feminino","31 a 40","AD-Condutor Moto/Ônibus","4.303"
"Sul","Paraná","Feminino","31 a 40","AE-Condutor Moto/Carreta","717"
"Sul","Paraná","Feminino","31 a 40","B-Condutor Carro","337.319"
"Sul","Paraná","Feminino","31 a 40","C-Condutor Caminhão","293"
"Sul","Paraná","Feminino","31 a 40","D-Condutor Ônibus","2.531"
"Sul","Paraná","Feminino","31 a 40","E-Condutor Carreta","210"
"Sul","Paraná","Feminino","31 a 40","XB-Condutor Ciclomotor/Carro","48"
"Sul","Paraná","Feminino","31 a 40","XE-Condutor Ciclomotor/Carreta","1"
"Sul","Paraná","Feminino","41 a 50","A-Condutor Moto","5.801"
"Sul","Paraná","Feminino","41 a 50","AB-Condutor Moto/Carro","93.200"
"Sul","Paraná","Feminino","41 a 50","AC-Condutor Moto/Caminhão","569"
"Sul","Paraná","Feminino","41 a 50","AD-Condutor Moto/Ônibus","2.877"
"Sul","Paraná","Feminino","41 a 50","AE-Condutor Moto/Carreta","593"
"Sul","Paraná","Feminino","41 a 50","B-Condutor Carro","315.431"
"Sul","Paraná","Feminino","41 a 50","C-Condutor Caminhão","601"
"Sul","Paraná","Feminino","41 a 50","D-Condutor Ônibus","3.423"
"Sul","Paraná","Feminino","41 a 50","E-Condutor Carreta","320"
"Sul","Paraná","Feminino","41 a 50","XB-Condutor Ciclomotor/Carro","39"
"Sul","Paraná","Feminino","41 a 50","XC-Condutor Ciclomotor/Caminhão","1"
"Sul","Paraná","Feminino","41 a 50","XE-Condutor Ciclomotor/Carreta","4"
