"Região Habilitação Atual","UF Habilitação Atual","Sexo","Faixa Etária","Categoria","Qt. Condutor Histórico"
"Sul","Paraná","Feminino","51 a 60","AC-Condutor Moto/Caminhão","609"
"Sul","Paraná","Feminino","51 a 60","AD-Condutor Moto/Ônibus","1.223"
"Sul","Paraná","Feminino","51 a 60","AE-Condutor Moto/Carreta","296"
"Sul","Paraná","Feminino","51 a 60","B-Condutor Carro","243.636"
"Sul","Paraná","Feminino","51 a 60","C-Condutor Caminhão","952"
"Sul","Paraná","Feminino","51 a 60","D-Condutor Ônibus","2.282"
"Sul","Paraná","Feminino","51 a 60","E-Condutor Carreta","242"
"Sul","Paraná","Feminino","51 a 60","X-Condutor Ciclomotor","1"
"Sul","Paraná","Feminino","51 a 60","XB-Condutor Ciclomotor/Carro","10"
"Sul","Paraná","Feminino","51 a 60","XE-Condutor Ciclomotor/Carreta","3"
"Sul","Paraná","Feminino","61 a 70","A-Condutor Moto","433"
"Sul","Paraná","Feminino","61 a 70","AB-Condutor Moto/Carro","10.845"
"Sul","Paraná","Feminino","61 a 70","AC-Condutor Moto/Caminhão","237"
"Sul","Paraná","Feminino","61 a 70","AD-Condutor Moto/Ônibus","203"
"Sul","Paraná","Feminino","61 a 70","AE-Condutor Moto/Carreta","66"
"Sul","Paraná","Feminino","61 a 70","B-Condutor Carro","138.741"
"Sul","Paraná","Feminino","61 a 70","C-Condutor Caminhão","718"
"Sul","Paraná","Feminino","61 a 70","D-Condutor Ônibus","820"
"Sul","Paraná","Feminino","61 a 70","E-Condutor Carreta","64"
"Sul","Paraná","Feminino","61 a 70","XB-Condutor Ciclomotor/Carro","2"
"Sul","Paraná","Feminino","61 a 70","XE-Condutor Ciclomotor/Carreta","1"
"Sul","Paraná","Feminino","71 a 80","A-Condutor Moto","53"
"Sul","Paraná","Feminino","71 a 80","AB-Condutor Moto/Carro","1.589"
"Sul","Paraná","Feminino","71 a 80","AC-Condutor Moto/Caminhão","47"
"Sul","Paraná","Feminino","71 a 80","AD-Condutor Moto/Ônibus","20"
"Sul","Paraná","Feminino","71 a 80","AE-Condutor Moto/Carreta","7"
"Sul","Paraná","Feminino","71 a 80","B-Condutor Carro","54.124"
"Sul","Paraná","Feminino","71 a 80","C-Condutor Caminhão","290"
"Sul","Paraná","Feminino","71 a 80","D-Condutor Ônibus","150"
"Sul","Paraná","Feminino","71 a 80","E-Condutor Carreta","15"
"Sul","Paraná","Feminino","71 a 80","XB-Condutor Ciclomotor/Carro","1"
"Sul","Paraná","Feminino","81 a 90","A-Condutor Moto","6"
"Sul","Paraná","Feminino","81 a 90","AB-Condutor Moto/Carro","133"
"Sul","Paraná","Feminino","81 a 90","AC-Condutor Moto/Caminhão","7"
"Sul","Paraná","Feminino","81 a 90","AD-Condutor Moto/Ônibus","1"
"Sul","Paraná","Feminino","81 a 90","B-Condutor Carro","14.473"
"Sul","Paraná","Feminino","81 a 90","C-Condutor Caminhão","64"
"Sul","Paraná","Feminino","81 a 90","D-Condutor Ônibus","43"
"Sul","Paraná","Feminino","91 a 100","AB-Condutor Moto/Carro","6"
"Sul","Paraná","Feminino","91 a 100","B-Condutor Carro","2.439"
"Sul","Paraná","Feminino","91 a 100","C-Condutor Caminhão","10"
"Sul","Paraná","Feminino","91 a 100","D-Condutor Ônibus","7"
"Sul","Paraná","Feminino","101 a 120","AB-Condutor Moto/Carro","3"
"Sul","Paraná","Feminino","101 a 120","B-Condutor Carro","122"
"Sul","Paraná","Feminino","101 a 120","C-Condutor Caminhão","1"
"Sul","Rio Grande do Sul","Masculino","18 a 21","A-Condutor Moto","7.565"
"Sul","Rio Grande do Sul","Masculino","18 a 21","AB-Condutor Moto/Carro","36.536"
"Sul","Rio Grande do Sul","Masculino","18 a 21","AC-Condutor Moto/Caminhão","1.068"
"Sul","Rio Grande do Sul","Masculino","18 a 21","AD-Condutor Moto/Ônibus","263"
"Sul","Rio Grande do Sul","Masculino","18 a 21","AE-Condutor Moto/Carreta","43"
"Sul","Rio Grande do Sul","Masculino","18 a 21","B-Condutor Carro","56.466"
"Sul","Rio Grande do Sul","Masculino","18 a 21","C-Condutor Caminhão","675"
"Sul","Rio Grande do Sul","Masculino","18 a 21","D-Condutor Ônibus","121"
"Sul","Rio Grande do Sul","Masculino","18 a 21","E-Condutor Carreta","26"
"Sul","Rio Grande do Sul","Masculino","22 a 25","A-Condutor Moto","12.338"
"Sul","Rio Grande do Sul","Masculino","22 a 25","AB-Condutor Moto/Carro","74.558"
"Sul","Rio Grande do Sul","Masculino","22 a 25","AC-Condutor Moto/Caminhão","2.249"
"Sul","Rio Grande do Sul","Masculino","22 a 25","AD-Condutor Moto/Ônibus","6.068"
"Sul","Rio Grande do Sul","Masculino","22 a 25","AE-Condutor Moto/Carreta","1.173"
"Sul","Rio Grande do Sul","Masculino","22 a 25","B-Condutor Carro","105.729"
"Sul","Rio Grande do Sul","Masculino","22 a 25","C-Condutor Caminhão","1.443"
"Sul","Rio Grande do Sul","Masculino","22 a 25","D-Condutor Ônibus","3.199"
"Sul","Rio Grande do Sul","Masculino","22 a 25","E-Condutor Carreta","565"
"Sul","Rio Grande do Sul","Masculino","22 a 25","XB-Condutor Ciclomotor/Carro","1"
"Sul","Rio Grande do Sul","Masculino","26 a 30","A-Condutor Moto","13.742"
"Sul","Rio Grande do Sul","Masculino","26 a 30","AB-Condutor Moto/Carro","130.056"
"Sul","Rio Grande do Sul","Masculino","26 a 30","AC-Condutor Moto/Caminhão","5.091"
"Sul","Rio Grande do Sul","Masculino","26 a 30","AD-Condutor Moto/Ônibus","19.390"
"Sul","Rio Grande do Sul","Masculino","26 a 30","AE-Condutor Moto/Carreta","5.572"
"Sul","Rio Grande do Sul","Masculino","26 a 30","B-Condutor Carro","135.505"
"Sul","Rio Grande do Sul","Masculino","26 a 30","C-Condutor Caminhão","2.033"
"Sul","Rio Grande do Sul","Masculino","26 a 30","D-Condutor Ônibus","7.334"
"Sul","Rio Grande do Sul","Masculino","26 a 30","E-Condutor Carreta","1.766"
"Sul","Rio Grande do Sul","Masculino","26 a 30","X-Condutor Ciclomotor","2"
"Sul","Rio Grande do Sul","Masculino","26 a 30","XB-Condutor Ciclomotor/Carro","1"
"Sul","Rio Grande do Sul","Masculino","31 a 40","A-Condutor Moto","21.283"
"Sul","Rio Grande do Sul","Masculino","31 a 40","AB-Condutor Moto/Carro","286.759"
"Sul","Rio Grande do Sul","Masculino","31 a 40","AC-Condutor Moto/Caminhão","9.892"
"Sul","Rio Grande do Sul","Masculino","31 a 40","AD-Condutor Moto/Ônibus","73.997"
"Sul","Rio Grande do Sul","Masculino","31 a 40","AE-Condutor Moto/Carreta","25.594"
"Sul","Rio Grande do Sul","Masculino","31 a 40","B-Condutor Carro","269.536"
"Sul","Rio Grande do Sul","Masculino","31 a 40","C-Condutor Caminhão","5.037"
"Sul","Rio Grande do Sul","Masculino","31 a 40","D-Condutor Ônibus","27.947"
"Sul","Rio Grande do Sul","Masculino","31 a 40","E-Condutor Carreta","9.186"
"Sul","Rio Grande do Sul","Masculino","31 a 40","X-Condutor Ciclomotor","1"
"Sul","Rio Grande do Sul","Masculino","31 a 40","XB-Condutor Ciclomotor/Carro","2"
"Sul","Rio Grande do Sul","Masculino","31 a 40","XD-Condutor Ciclomotor/Ônibus","1"
"Sul","Rio Grande do Sul","Masculino","41 a 50","A-Condutor Moto","12.741"
"Sul","Rio Grande do Sul","Masculino","41 a 50","AB-Condutor Moto/Carro","200.366"
"Sul","Rio Grande do Sul","Masculino","41 a 50","AC-Condutor Moto/Caminhão","26.481"
"Sul","Rio Grande do Sul","Masculino","41 a 50","AD-Condutor Moto/Ônibus","60.587"
"Sul","Rio Grande do Sul","Masculino","41 a 50","AE-Condutor Moto/Carreta","28.006"
"Sul","Rio Grande do Sul","Masculino","41 a 50","B-Condutor Carro","234.673"
"Sul","Rio Grande do Sul","Masculino","41 a 50","C-Condutor Caminhão","12.602"
"Sul","Rio Grande do Sul","Masculino","41 a 50","D-Condutor Ônibus","31.998"
"Sul","Rio Grande do Sul","Masculino","41 a 50","E-Condutor Carreta","12.436"
"Sul","Rio Grande do Sul","Masculino","41 a 50","X-Condutor Ciclomotor","4"
"Sul","Rio Grande do Sul","Masculino","51 a 60","A-Condutor Moto","9.530"
"Sul","Rio Grande do Sul","Masculino","51 a 60","AB-Condutor Moto/Carro","182.787"
"Sul","Rio Grande do Sul","Masculino","51 a 60","AC-Condutor Moto/Caminhão","52.124"
"Sul","Rio Grande do Sul","Masculino","51 a 60","AD-Condutor Moto/Ônibus","39.274"
"Sul","Rio Grande do Sul","Masculino","51 a 60","AE-Condutor Moto/Carreta","19.774"
"Sul","Rio Grande do Sul","Masculino","51 a 60","B-Condutor Carro","202.308"
"Sul","Rio Grande do Sul","Masculino","51 a 60","C-Condutor Caminhão","29.177"
"Sul","Rio Grande do Sul","Masculino","51 a 60","D-Condutor Ônibus","23.157"
"Sul","Rio Grande do Sul","Masculino","51 a 60","E-Condutor Carreta","10.618"
"Sul","Rio Grande do Sul","Masculino","51 a 60","X-Condutor Ciclomotor","8"
"Sul","Rio Grande do Sul","Masculino","51 a 60","XB-Condutor Ciclomotor/Carro","4"
"Sul","Rio Grande do Sul","Masculino","61 a 70","A-Condutor Moto","3.572"
"Sul","Rio Grande do Sul","Masculino","61 a 70","AB-Condutor Moto/Carro","101.333"
"Sul","Rio Grande do Sul","Masculino","61 a 70","AC-Condutor Moto/Caminhão","21.097"
"Sul","Rio Grande do Sul","Masculino","61 a 70","AD-Condutor Moto/Ônibus","18.417"
"Sul","Rio Grande do Sul","Masculino","61 a 70","AE-Condutor Moto/Carreta","7.220"
"Sul","Rio Grande do Sul","Masculino","61 a 70","B-Condutor Carro","225.375"
"Sul","Rio Grande do Sul","Masculino","61 a 70","C-Condutor Caminhão","36.265"
"Sul","Rio Grande do Sul","Masculino","61 a 70","D-Condutor Ônibus","24.952"
"Sul","Rio Grande do Sul","Masculino","61 a 70","E-Condutor Carreta","11.824"
"Sul","Rio Grande do Sul","Masculino","61 a 70","X-Condutor Ciclomotor","3"
"Sul","Rio Grande do Sul","Masculino","71 a 80","A-Condutor Moto","1.037"
"Sul","Rio Grande do Sul","Masculino","71 a 80","AB-Condutor Moto/Carro","36.886"
"Sul","Rio Grande do Sul","Masculino","71 a 80","AC-Condutor Moto/Caminhão","3.728"
"Sul","Rio Grande do Sul","Masculino","71 a 80","AD-Condutor Moto/Ônibus","3.835"
"Sul","Rio Grande do Sul","Masculino","71 a 80","AE-Condutor Moto/Carreta","1.124"
"Sul","Rio Grande do Sul","Masculino","71 a 80","B-Condutor Carro","176.544"
"Sul","Rio Grande do Sul","Masculino","71 a 80","C-Condutor Caminhão","15.889"
"Sul","Rio Grande do Sul","Masculino","71 a 80","D-Condutor Ônibus","11.257"
"Sul","Rio Grande do Sul","Masculino","71 a 80","E-Condutor Carreta","3.975"
"Sul","Rio Grande do Sul","Masculino","71 a 80","X-Condutor Ciclomotor","1"
"Sul","Rio Grande do Sul","Masculino","71 a 80","XB-Condutor Ciclomotor/Carro","1"
"Sul","Rio Grande do Sul","Masculino","81 a 90","A-Condutor Moto","291"
"Sul","Rio Grande do Sul","Masculino","81 a 90","AB-Condutor Moto/Carro","9.686"
"Sul","Rio Grande do Sul","Masculino","81 a 90","AC-Condutor Moto/Caminhão","774"
"Sul","Rio Grande do Sul","Masculino","81 a 90","AD-Condutor Moto/Ônibus","649"
"Sul","Rio Grande do Sul","Masculino","81 a 90","AE-Condutor Moto/Carreta","115"
"Sul","Rio Grande do Sul","Masculino","81 a 90","B-Condutor Carro","102.527"
"Sul","Rio Grande do Sul","Masculino","81 a 90","C-Condutor Caminhão","6.773"
"Sul","Rio Grande do Sul","Masculino","81 a 90","D-Condutor Ônibus","3.943"
"Sul","Rio Grande do Sul","Masculino","81 a 90","E-Condutor Carreta","824"
"Sul","Rio Grande do Sul","Masculino","91 a 100","A-Condutor Moto","53"
"Sul","Rio Grande do Sul","Masculino","91 a 100","AB-Condutor Moto/Carro","1.584"
"Sul","Rio Grande do Sul","Masculino","91 a 100","AC-Condutor Moto/Caminhão","60"
"Sul","Rio Grande do Sul","Masculino","91 a 100","AD-Condutor Moto/Ônibus","44"
"Sul","Rio Grande do Sul","Masculino","91 a 100","AE-Condutor Moto/Carreta","4"
"Sul","Rio Grande do Sul","Masculino","91 a 100","B-Condutor Carro","39.648"
"Sul","Rio Grande do Sul","Masculino","91 a 100","C-Condutor Caminhão","1.056"
"Sul","Rio Grande do Sul","Masculino","91 a 100","D-Condutor Ônibus","477"
"Sul","Rio Grande do Sul","Masculino","91 a 100","E-Condutor Carreta","84"
"Sul","Rio Grande do Sul","Masculino","101 a 120","A-Condutor Moto","4"
"Sul","Rio Grande do Sul","Masculino","101 a 120","AB-Condutor Moto/Carro","120"
"Sul","Rio Grande do Sul","Masculino","101 a 120","AC-Condutor Moto/Caminhão","1"
"Sul","Rio Grande do Sul","Masculino","101 a 120","B-Condutor Carro","5.376"
"Sul","Rio Grande do Sul","Masculino","101 a 120","C-Condutor Caminhão","32"
"Sul","Rio Grande do Sul","Masculino","101 a 120","D-Condutor Ônibus","18"
"Sul","Rio Grande do Sul","Masculino","101 a 120","E-Condutor Carreta","1"
"Sul","Rio Grande do Sul","Feminino","18 a 21","A-Condutor Moto","3.598"
"Sul","Rio Grande do Sul","Feminino","18 a 21","AB-Condutor Moto/Carro","11.032"
"Sul","Rio Grande do Sul","Feminino","18 a 21","AC-Condutor Moto/Caminhão","16"
"Sul","Rio Grande do Sul","Feminino","18 a 21","AD-Condutor Moto/Ônibus","5"
"Sul","Rio Grande do Sul","Feminino","18 a 21","B-Condutor Carro","38.109"
"Sul","Rio Grande do Sul","Feminino","18 a 21","C-Condutor Caminhão","10"
"Sul","Rio Grande do Sul","Feminino","18 a 21","D-Condutor Ônibus","8"
"Sul","Rio Grande do Sul","Feminino","18 a 21","X-Condutor Ciclomotor","1"
"Sul","Rio Grande do Sul","Feminino","22 a 25","A-Condutor Moto","8.149"
"Sul","Rio Grande do Sul","Feminino","22 a 25","AB-Condutor Moto/Carro","29.495"
"Sul","Rio Grande do Sul","Feminino","22 a 25","AC-Condutor Moto/Caminhão","41"
"Sul","Rio Grande do Sul","Feminino","22 a 25","AD-Condutor Moto/Ônibus","142"
"Sul","Rio Grande do Sul","Feminino","22 a 25","AE-Condutor Moto/Carreta","25"
"Sul","Rio Grande do Sul","Feminino","22 a 25","B-Condutor Carro","86.475"
"Sul","Rio Grande do Sul","Feminino","22 a 25","C-Condutor Caminhão","36"
"Sul","Rio Grande do Sul","Feminino","22 a 25","D-Condutor Ônibus","151"
"Sul","Rio Grande do Sul","Feminino","22 a 25","E-Condutor Carreta","7"
"Sul","Rio Grande do Sul","Feminino","22 a 25","X-Condutor Ciclomotor","2"
"Sul","Rio Grande do Sul","Feminino","26 a 30","A-Condutor Moto","11.464"
"Sul","Rio Grande do Sul","Feminino","26 a 30","AB-Condutor Moto/Carro","62.023"
"Sul","Rio Grande do Sul","Feminino","26 a 30","AC-Condutor Moto/Caminhão","83"
"Sul","Rio Grande do Sul","Feminino","26 a 30","AD-Condutor Moto/Ônibus","664"
"Sul","Rio Grande do Sul","Feminino","26 a 30","AE-Condutor Moto/Carreta","66"
"Sul","Rio Grande do Sul","Feminino","26 a 30","B-Condutor Carro","138.098"
"Sul","Rio Grande do Sul","Feminino","26 a 30","C-Condutor Caminhão","61"
"Sul","Rio Grande do Sul","Feminino","26 a 30","D-Condutor Ônibus","388"
"Sul","Rio Grande do Sul","Feminino","26 a 30","E-Condutor Carreta","34"
"Sul","Rio Grande do Sul","Feminino","26 a 30","X-Condutor Ciclomotor","4"
"Sul","Rio Grande do Sul","Feminino","26 a 30","XB-Condutor Ciclomotor/Carro","2"
"Sul","Rio Grande do Sul","Feminino","31 a 40","A-Condutor Moto","19.575"
"Sul","Rio Grande do Sul","Feminino","31 a 40","AB-Condutor Moto/Carro","129.641"
"Sul","Rio Grande do Sul","Feminino","31 a 40","AC-Condutor Moto/Caminhão","162"
"Sul","Rio Grande do Sul","Feminino","31 a 40","AD-Condutor Moto/Ônibus","2.996"
"Sul","Rio Grande do Sul","Feminino","31 a 40","AE-Condutor Moto/Carreta","355"
"Sul","Rio Grande do Sul","Feminino","31 a 40","B-Condutor Carro","340.999"
"Sul","Rio Grande do Sul","Feminino","31 a 40","C-Condutor Caminhão","149"
"Sul","Rio Grande do Sul","Feminino","31 a 40","D-Condutor Ônibus","2.010"
"Sul","Rio Grande do Sul","Feminino","31 a 40","E-Condutor Carreta","131"
"Sul","Rio Grande do Sul","Feminino","31 a 40","X-Condutor Ciclomotor","14"
"Sul","Rio Grande do Sul","Feminino","31 a 40","XB-Condutor Ciclomotor/Carro","2"
"Sul","Rio Grande do Sul","Feminino","41 a 50","A-Condutor Moto","10.263"
"Sul","Rio Grande do Sul","Feminino","41 a 50","AB-Condutor Moto/Carro","57.557"
"Sul","Rio Grande do Sul","Feminino","41 a 50","AC-Condutor Moto/Caminhão","300"
"Sul","Rio Grande do Sul","Feminino","41 a 50","AD-Condutor Moto/Ônibus","1.977"
"Sul","Rio Grande do Sul","Feminino","41 a 50","AE-Condutor Moto/Carreta","294"
"Sul","Rio Grande do Sul","Feminino","41 a 50","B-Condutor Carro","294.282"
"Sul","Rio Grande do Sul","Feminino","41 a 50","C-Condutor Caminhão","319"
"Sul","Rio Grande do Sul","Feminino","41 a 50","D-Condutor Ônibus","2.532"
"Sul","Rio Grande do Sul","Feminino","41 a 50","E-Condutor Carreta","149"
"Sul","Rio Grande do Sul","Feminino","41 a 50","X-Condutor Ciclomotor","9"
"Sul","Rio Grande do Sul","Feminino","41 a 50","XB-Condutor Ciclomotor/Carro","2"
"Sul","Rio Grande do Sul","Feminino","51 a 60","A-Condutor Moto","4.470"
"Sul","Rio Grande do Sul","Feminino","51 a 60","AB-Condutor Moto/Carro","31.663"
"Sul","Rio Grande do Sul","Feminino","51 a 60","AC-Condutor Moto/Caminhão","435"
"Sul","Rio Grande do Sul","Feminino","51 a 60","AD-Condutor Moto/Ônibus","760"
"Sul","Rio Grande do Sul","Feminino","51 a 60","AE-Condutor Moto/Carreta","121"
"Sul","Rio Grande do Sul","Feminino","51 a 60","B-Condutor Carro","227.500"
"Sul","Rio Grande do Sul","Feminino","51 a 60","C-Condutor Caminhão","428"
"Sul","Rio Grande do Sul","Feminino","51 a 60","D-Condutor Ônibus","1.374"
"Sul","Rio Grande do Sul","Feminino","51 a 60","E-Condutor Carreta","66"
"Sul","Rio Grande do Sul","Feminino","51 a 60","X-Condutor Ciclomotor","17"
"Sul","Rio Grande do Sul","Feminino","51 a 60","XB-Condutor Ciclomotor/Carro","4"
"Sul","Rio Grande do Sul","Feminino","61 a 70","A-Condutor Moto","663"
"Sul","Rio Grande do Sul","Feminino","61 a 70","AB-Condutor Moto/Carro","10.319"
"Sul","Rio Grande do Sul","Feminino","61 a 70","AC-Condutor Moto/Caminhão","136"
"Sul","Rio Grande do Sul","Feminino","61 a 70","AD-Condutor Moto/Ônibus","169"
"Sul","Rio Grande do Sul","Feminino","61 a 70","AE-Condutor Moto/Carreta","30"
"Sul","Rio Grande do Sul","Feminino","61 a 70","B-Condutor Carro","154.446"
"Sul","Rio Grande do Sul","Feminino","61 a 70","C-Condutor Caminhão","334"
"Sul","Rio Grande do Sul","Feminino","61 a 70","D-Condutor Ônibus","524"
"Sul","Rio Grande do Sul","Feminino","61 a 70","E-Condutor Carreta","34"
"Sul","Rio Grande do Sul","Feminino","61 a 70","X-Condutor Ciclomotor","4"
"Sul","Rio Grande do Sul","Feminino","71 a 80","A-Condutor Moto","61"
"Sul","Rio Grande do Sul","Feminino","71 a 80","AB-Condutor Moto/Carro","1.656"
"Sul","Rio Grande do Sul","Feminino","71 a 80","AC-Condutor Moto/Caminhão","26"
"Sul","Rio Grande do Sul","Feminino","71 a 80","AD-Condutor Moto/Ônibus","19"
"Sul","Rio Grande do Sul","Feminino","71 a 80","AE-Condutor Moto/Carreta","3"
"Sul","Rio Grande do Sul","Feminino","71 a 80","B-Condutor Carro","71.503"
"Sul","Rio Grande do Sul","Feminino","71 a 80","C-Condutor Caminhão","140"
"Sul","Rio Grande do Sul","Feminino","71 a 80","D-Condutor Ônibus","120"
"Sul","Rio Grande do Sul","Feminino","71 a 80","E-Condutor Carreta","13"
"Sul","Rio Grande do Sul","Feminino","81 a 90","A-Condutor Moto","6"
"Sul","Rio Grande do Sul","Feminino","81 a 90","AB-Condutor Moto/Carro","168"
"Sul","Rio Grande do Sul","Feminino","81 a 90","AC-Condutor Moto/Caminhão","4"
"Sul","Rio Grande do Sul","Feminino","81 a 90","AD-Condutor Moto/Ônibus","2"
"Sul","Rio Grande do Sul","Feminino","81 a 90","B-Condutor Carro","23.440"
"Sul","Rio Grande do Sul","Feminino","81 a 90","C-Condutor Caminhão","31"
"Sul","Rio Grande do Sul","Feminino","81 a 90","D-Condutor Ônibus","19"
"Sul","Rio Grande do Sul","Feminino","81 a 90","E-Condutor Carreta","4"
"Sul","Rio Grande do Sul","Feminino","91 a 100","AB-Condutor Moto/Carro","18"
"Sul","Rio Grande do Sul","Feminino","91 a 100","AD-Condutor Moto/Ônibus","1"
"Sul","Rio Grande do Sul","Feminino","91 a 100","B-Condutor Carro","5.343"
"Sul","Rio Grande do Sul","Feminino","91 a 100","C-Condutor Caminhão","5"
"Sul","Rio Grande do Sul","Feminino","91 a 100","E-Condutor Carreta","1"
"Sul","Rio Grande do Sul","Feminino","101 a 120","AB-Condutor Moto/Carro","1"
"Sul","Rio Grande do Sul","Feminino","101 a 120","B-Condutor Carro","320"
"Sul","Santa Catarina","Masculino","18 a 21","A-Condutor Moto","698"
"Sul","Santa Catarina","Masculino","18 a 21","AB-Condutor Moto/Carro","79.427"
"Sul","Santa Catarina","Masculino","18 a 21","AC-Condutor Moto/Caminhão","2.226"
"Sul","Santa Catarina","Masculino","18 a 21","AD-Condutor Moto/Ônibus","226"
"Sul","Santa Catarina","Masculino","18 a 21","AE-Condutor Moto/Carreta","69"
"Sul","Santa Catarina","Masculino","18 a 21","B-Condutor Carro","20.686"
"Sul","Santa Catarina","Masculino","18 a 21","C-Condutor Caminhão","214"
